-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3891,1356
-4015,1176
-3044,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3095,1631
-3262,1620
-3440,1612
-3670,1517
-3891,1356
-4088,1176
-3044,1573
-2987,1592
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3262,1620
-3361,1612
-3670,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3891,1275
-4088,1087
-3044,1573
-2987,1613
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3670,1414
-3891,1275
-4088,1087
-3044,1573
-2987,1613
-3095,1631
-3262,1635
-3440,1578
-3670,1414
-3761,1356
-4088,1087
-3044,1573
-2998,1592
-3018,1631
-3262,1635
-3440,1578
-3670,1414
-3891,1275
-4088,1087
-3044,1573
-2987,1613
-3095,1631
-3262,1635
-3440,1578
-3554,1517
-3761,1356
-4015,1176
-3044,1028
-2998,1592
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3440,1612
-3554,1517
-3891,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4088,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3891,1275
-4088,1087
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3670,1517
-3891,1356
-4088,1176
-3044,1028
-2998,1592
-3095,1631
-3262,1620
-3440,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3440,1612
-3670,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4088,1176
-3044,1028
-2987,1592
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3670,1414
-3891,1275
-4088,1087
-3044,1573
-2987,1613
-3095,1631
-3262,1635
-3440,1578
-3670,1414
-3891,1275
-4088,1087
-3044,1573
-2987,1592
-3095,1631
-3262,1620
-3440,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3891,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3670,1414
-3891,1275
-4088,1087
-3044,1028
-2987,1613
-3095,1631
-3262,1620
-3440,1612
-3554,1517
-3891,1275
-4015,1176
-3044,1573
-2987,1613
-3095,1631
-3262,1635
-3440,1578
-3670,1517
-3891,1356
-4088,1176
-3044,1028
-2987,1592
-3095,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3262,1635
-3440,1578
-3670,1517
-3891,1275
-4088,1087
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3095,1631
-3262,1620
-3440,1612
-3554,1517
-3891,1356
-4088,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3440,1612
-3554,1517
-3761,1356
-4015,1176
-3044,1028
-2998,1592
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3891,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3262,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2987,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3891,1356
-4015,1176
-4167,1028
-2987,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4088,1176
-3044,1028
-2998,1592
-3095,1631
-3262,1620
-3440,1612
-3670,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3095,1631
-3175,1620
-3440,1612
-3554,1517
-3761,1356
-4088,1176
-4167,1028
-2987,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3670,1517
-3761,1356
-4088,1176
-3044,1028
-2998,1592
-3018,1631
-3175,1620
-3440,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3095,1631
-3262,1620
-3361,1612
-3670,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3440,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3262,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3095,1631
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
-4015,1176
-4167,1028
-2998,1592
-3018,1631
-3175,1620
-3361,1612
-3554,1517
-3761,1356
